OpCode,Family,Species,Longitude,Latitude
BR47,Serranidae,Cephalopholis nigripinnis,46.305865,-9.367426
BR47,Serranidae,Cephalopholis argus,46.305865,-9.367426
BR47,Pomacanthidae,Centropyge multispinis,46.305865,-9.367426
BR47,Carcharhinidae,Carcharhinus melanopterus,46.305865,-9.367426
BR47,Carangidae,Caranx melampygus,46.305865,-9.367426
BR47,Labridae,Bodianus diana,46.305865,-9.367426
BR47,Balistidae,Balistoides viridescens,46.305865,-9.367426
BR47,Balistidae,Balistoides conspicillum,46.305865,-9.367426
BR47,Balistidae,Balistapus undulatus,46.305865,-9.367426
BR47,Blenniidae,Aspidontus dussumieri,46.305865,-9.367426
BR47,Pomacanthidae,Apolemichthys trimaculatus,46.305865,-9.367426
BR47,Lutjanidae,Aphareus furca,46.305865,-9.367426
BR47,Serranidae,Aethaloperca rogaa,46.305865,-9.367426
BR47,Acanthuridae,Acanthurus tennentii,46.305865,-9.367426
BR47,Acanthuridae,Acanthurus leucosternon,46.305865,-9.367426
BR47,Acanthuridae,Acanthurus dussumieri,46.305865,-9.367426
BR47,Labridae, sp,46.305865,-9.367426
BR48,Zanclidae,Zanclus cornutus,46.300325,-9.365573
BR48,Serranidae,Variola louti,46.300325,-9.365573
BR48,Labridae,Thalassoma hebraicum,46.300325,-9.365573
BR48,Labridae,Thalassoma amblycephalum,46.300325,-9.365573
BR48,Carangidae,Scomberoides tol,46.300325,-9.365573
BR48,Scaridae,Scarus tricolor,46.300325,-9.365573
BR48,Scaridae,Scarus frenatus,46.300325,-9.365573
BR48,Pomacanthidae,Pygoplites diacanthus,46.300325,-9.365573
BR48,Labridae,Pseudocoris heteroptera,46.300325,-9.365573
BR48,Labridae,Pseudocheilinus octotaenia,46.300325,-9.365573
BR48,Labridae,Pseudocheilinus hexataenia,46.300325,-9.365573
BR48,Serranidae,Pseudanthias bicolor,46.300325,-9.365573
BR48,Pomacanthidae,Pomacanthus imperator,46.300325,-9.365573
BR48,Pomacentridae,Plectroglyphidodon lacrymatus,46.300325,-9.365573
BR48,Blenniidae,Plagiotremus rhinorhynchos,46.300325,-9.365573
BR48,Mullidae,Parupeneus macronemus,46.300325,-9.365573
BR48,Mullidae,Parupeneus indicus,46.300325,-9.365573
BR48,Mullidae,Parupeneus cyclostomus,46.300325,-9.365573
BR48,Pinguipedidae,Parapercis robinsoni,46.300325,-9.365573
BR48,Cirrhitidae,Paracirrhites arcatus,46.300325,-9.365573
BR48,Balistidae,Odonus niger,46.300325,-9.365573
BR48,Microdesmidae,Nemateleotris magnifica,46.300325,-9.365573
BR48,Ginglymostomatidae,Nebrius ferrugineus,46.300325,-9.365573
BR48,Acanthuridae,Naso elegans,46.300325,-9.365573
BR48,Acanthuridae,Naso brevirostris,46.300325,-9.365573
BR48,Lethrinidae,Monotaxis grandoculis,46.300325,-9.365573
BR48,Balistidae,Melichthys indicus,46.300325,-9.365573
BR48,Lutjanidae,Lutjanus bohar,46.300325,-9.365573
BR48,Lethrinidae,Lethrinus crocineus,46.300325,-9.365573
BR48,Labridae,Labroides dimidiatus,46.300325,-9.365573
BR48,Labridae,Labroides bicolor,46.300325,-9.365573
BR48,Chaetodontidae,Heniochus acuminatus,46.300325,-9.365573
BR48,Labridae,Hemigymnus fasciatus,46.300325,-9.365573
BR48,Labridae,Halichoeres hortulanus,46.300325,-9.365573
BR48,Labridae,Halichoeres cosmetus,46.300325,-9.365573
BR48,Serranidae,Gracila albomarginata,46.300325,-9.365573
BR48,Labridae,Gomphosus caeruleus,46.300325,-9.365573
BR48,Serranidae,Epinephelus tukula,46.300325,-9.365573
BR48,Acanthuridae,Ctenochaetus striatus,46.300325,-9.365573
BR48,Pomacentridae,Chromis nigrura,46.300325,-9.365573
BR48,Pomacentridae,Chromis fieldi,46.300325,-9.365573
BR48,Scaridae,Chlorurus sordidus,46.300325,-9.365573
BR48,Labridae,Cheilinus lunulatus,46.300325,-9.365573
BR48,Labridae,Cheilinus fasciatus,46.300325,-9.365573
BR48,Chaetodontidae,Chaetodon meyeri,46.300325,-9.365573
BR48,Chaetodontidae,Chaetodon kleinii,46.300325,-9.365573
BR48,Chaetodontidae,Chaetodon falcula,46.300325,-9.365573
BR48,Chaetodontidae,Chaetodon auriga,46.300325,-9.365573
BR48,Serranidae,Cephalopholis spiloparaea,46.300325,-9.365573
BR48,Serranidae,Cephalopholis nigripinnis,46.300325,-9.365573
BR48,Serranidae,Cephalopholis miniata,46.300325,-9.365573
BR48,Serranidae,Cephalopholis argus,46.300325,-9.365573
BR48,Pomacanthidae,Centropyge multispinis,46.300325,-9.365573
BR48,Pomacanthidae,Centropyge acanthops,46.300325,-9.365573
BR48,Carcharhinidae,Carcharhinus amblyrhynchos,46.300325,-9.365573
BR48,Carangidae,Caranx melampygus,46.300325,-9.365573
BR48,Labridae,Bodianus diana,46.300325,-9.365573
BR48,Balistidae,Balistapus undulatus,46.300325,-9.365573
BR48,Tetraodontidae,Arothron nigropunctatus,46.300325,-9.365573
BR48,Pomacanthidae,Apolemichthys trimaculatus,46.300325,-9.365573
BR48,Lutjanidae,Aphareus furca,46.300325,-9.365573
BR48,Labridae,Anampses meleagrides,46.300325,-9.365573
BR48,Serranidae,Aethaloperca rogaa,46.300325,-9.365573
BR48,Acanthuridae,Acanthurus thompsoni,46.300325,-9.365573
BR48,Acanthuridae,Acanthurus tennentii,46.300325,-9.365573
BR48,Acanthuridae,Acanthurus nigrofuscus,46.300325,-9.365573
BR48,Acanthuridae,Acanthurus nigricauda,46.300325,-9.365573
BR48,Acanthuridae,Acanthurus leucosternon,46.300325,-9.365573
BR48,Labridae, sp,46.300325,-9.365573
BR49,Haemulidae,Plectorhinchus albovittatus,46.311596,-9.366341
BR49,Pinguipedidae,Parapercis schauinslandii,46.311596,-9.366341
BR49,Carcharhinidae,Negaprion acutidens,46.311596,-9.366341
BR49,Lethrinidae,Lethrinus xanthochilus,46.311596,-9.366341
BR49,Lethrinidae,Lethrinus nebulosus,46.311596,-9.366341
BR49,Serranidae,Epinephelus tukula,46.311596,-9.366341
BR49,Carcharhinidae,Carcharhinus amblyrhynchos,46.311596,-9.366341
BR49,Carangidae,Caranx melampygus,46.311596,-9.366341
BR49,Carangidae,Caranx heberi,46.311596,-9.366341
BR49,Gobiidae,Amblyeleotris aurora,46.311596,-9.366341
BR49,Acanthuridae,Acanthurus xanthopterus,46.311596,-9.366341
BR5,Serranidae,Variola louti,46.2608,-9.367316
BR5,Balistidae,Sufflamen chrysopterum,46.2608,-9.367316
BR5,Serranidae,Plectropomus laevis,46.2608,-9.367316
BR5,Ephippidae,Platax orbicularis,46.2608,-9.367316
BR5,Mullidae,Parupeneus cyclostomus,46.2608,-9.367316
BR5,Mullidae,Parupeneus barberinus,46.2608,-9.367316
BR5,Pinguipedidae,Parapercis schauinslandii,46.2608,-9.367316
BR5,Lutjanidae,Lutjanus rivulatus,46.2608,-9.367316
BR5,Lethrinidae,Lethrinus rubrioperculatus,46.2608,-9.367316
BR5,Lethrinidae,Lethrinus olivaceus,46.2608,-9.367316
BR5,Serranidae,Dermatolepis striolata,46.2608,-9.367316
BR5,Chaetodontidae,Chaetodon lineolatus,46.2608,-9.367316
BR5,Chaetodontidae,Chaetodon auriga,46.2608,-9.367316
BR5,Carcharhinidae,Carcharhinus melanopterus,46.2608,-9.367316
BR5,Carcharhinidae,Carcharhinus amblyrhynchos,46.2608,-9.367316
BR5,Carangidae,Caranx melampygus,46.2608,-9.367316
BR5,Carangidae,Caranx ignobilis,46.2608,-9.367316
BR5,Labridae,Bodianus bilunulatus,46.2608,-9.367316
BR5,Gobiidae,Amblyeleotris aurora,46.2608,-9.367316
BR5,Acanthuridae,Acanthurus leucocheilus,46.2608,-9.367316
BR5,Acanthuridae,Acanthurus auranticavus,46.2608,-9.367316
BR50,Acanthuridae,Zebrasoma scopas,46.295915,-9.367371
BR50,Zanclidae,Zanclus cornutus,46.295915,-9.367371
BR50,Labridae,Thalassoma hebraicum,46.295915,-9.367371
BR50,Labridae,Thalassoma amblycephalum,46.295915,-9.367371
BR50,Siganidae,Siganus stellatus,46.295915,-9.367371
BR50,Scaridae,Scarus rubroviolaceus,46.295915,-9.367371
BR50,Pomacanthidae,Pygoplites diacanthus,46.295915,-9.367371
BR50,Labridae,Pseudodax moluccanus,46.295915,-9.367371
BR50,Labridae,Pseudocheilinus evanidus,46.295915,-9.367371
BR50,Serranidae,Pseudanthias bimaculatus,46.295915,-9.367371
BR50,Pomacentridae,Pomacentrus sulfureus,46.295915,-9.367371
BR50,Pomacentridae,Pomacentrus caeruleus,46.295915,-9.367371
BR50,Pomacanthidae,Pomacanthus imperator,46.295915,-9.367371
BR50,Serranidae,Plectropomus sp,46.295915,-9.367371
BR50,Pomacentridae,Plectroglyphidodon johnstonianus,46.295915,-9.367371
BR50,Mullidae,Parupeneus macronemus,46.295915,-9.367371
BR50,Mullidae,Parupeneus cyclostomus,46.295915,-9.367371
BR50,Cirrhitidae,Paracirrhites forsteri,46.295915,-9.367371
BR50,Acanthuridae,Naso elegans,46.295915,-9.367371
BR50,Acanthuridae,Naso brevirostris,46.295915,-9.367371
BR50,Lethrinidae,Monotaxis grandoculis,46.295915,-9.367371
BR50,Balistidae,Melichthys niger,46.295915,-9.367371
BR50,Balistidae,Melichthys indicus,46.295915,-9.367371
BR50,Lutjanidae,Macolor niger,46.295915,-9.367371
BR50,Lutjanidae,Lutjanus rivulatus,46.295915,-9.367371
BR50,Lutjanidae,Lutjanus gibbus,46.295915,-9.367371
BR50,Lutjanidae,Lutjanus bohar,46.295915,-9.367371
BR50,Lethrinidae,Lethrinus olivaceus,46.295915,-9.367371
BR50,Labridae,Labropsis xanthonota,46.295915,-9.367371
BR50,Labridae,Labroides dimidiatus,46.295915,-9.367371
BR50,Labridae,Labroides bicolor,46.295915,-9.367371
BR50,Labridae,Hologymnosus doliatus,46.295915,-9.367371
BR50,Chaetodontidae,Heniochus monoceros,46.295915,-9.367371
BR50,Chaetodontidae,Hemitaurichthys zoster,46.295915,-9.367371
BR50,Labridae,Hemigymnus fasciatus,46.295915,-9.367371
BR50,Labridae,Halichoeres hortulanus,46.295915,-9.367371
BR50,Labridae,Halichoeres cosmetus,46.295915,-9.367371
BR50,Labridae,Gomphosus caeruleus,46.295915,-9.367371
BR50,Serranidae,Epinephelus tukula,46.295915,-9.367371
BR50,Serranidae,Epinephelus polyphekadion,46.295915,-9.367371
BR50,Pomacentridae,Dascyllus trimaculatus,46.295915,-9.367371
BR50,Acanthuridae,Ctenochaetus striatus,46.295915,-9.367371
BR50,Pomacentridae,Chromis weberi,46.295915,-9.367371
BR50,Pomacentridae,Chromis nigrura,46.295915,-9.367371
BR50,Pomacentridae,Chromis fieldi,46.295915,-9.367371
BR50,Scaridae,Chlorurus strongylocephalus,46.295915,-9.367371
BR50,Scaridae,Chlorurus sordidus,46.295915,-9.367371
BR50,Labridae,Cheilinus undulatus,46.295915,-9.367371
BR50,Labridae,Cheilinus trilobatus,46.295915,-9.367371
BR50,Chaetodontidae,Chaetodon xanthocephalus,46.295915,-9.367371
BR50,Chaetodontidae,Chaetodon trifasciatus,46.295915,-9.367371
BR50,Chaetodontidae,Chaetodon meyeri,46.295915,-9.367371
BR50,Chaetodontidae,Chaetodon lunula,46.295915,-9.367371
BR50,Chaetodontidae,Chaetodon lineolatus,46.295915,-9.367371
BR50,Chaetodontidae,Chaetodon guttatissimus,46.295915,-9.367371
BR50,Chaetodontidae,Chaetodon bennetti,46.295915,-9.367371
BR50,Chaetodontidae,Chaetodon auriga,46.295915,-9.367371
BR50,Serranidae,Cephalopholis sonnerati,46.295915,-9.367371
BR50,Serranidae,Cephalopholis argus,46.295915,-9.367371
BR50,Pomacanthidae,Centropyge multispinis,46.295915,-9.367371
BR50,Carcharhinidae,Carcharhinus melanopterus,46.295915,-9.367371
BR50,Carangidae,Caranx melampygus,46.295915,-9.367371
BR50,Labridae,Bodianus diana,46.295915,-9.367371
BR50,Labridae,Bodianus axillaris,46.295915,-9.367371
BR50,Balistidae,Balistapus undulatus,46.295915,-9.367371
BR50,Lutjanidae,Aphareus furca,46.295915,-9.367371
BR50,Labridae,Anampses lineatus,46.295915,-9.367371
BR50,Serranidae,Aethaloperca rogaa,46.295915,-9.367371
BR50,Acanthuridae,Acanthurus nigricauda,46.295915,-9.367371
BR50,Acanthuridae,Acanthurus leucosternon,46.295915,-9.367371
BR50,Acanthuridae,Acanthurus dussumieri,46.295915,-9.367371
BR50,Acanthuridae, sp,46.295915,-9.367371
BR51,Acanthuridae,Zebrasoma scopas,46.217721,-9.371242
BR51,Zanclidae,Zanclus cornutus,46.217721,-9.371242
BR51,Serranidae,Variola louti,46.217721,-9.371242
BR51,Labridae,Thalassoma lunare,46.217721,-9.371242
BR51,Labridae,Thalassoma hebraicum,46.217721,-9.371242
BR51,Labridae,Stethojulis strigiventer,46.217721,-9.371242
BR51,Labridae,Stethojulis albovittata,46.217721,-9.371242
BR51,Scaridae,Scarus tricolor,46.217721,-9.371242
BR51,Labridae,Pseudodax moluccanus,46.217721,-9.371242
BR51,Labridae,Pseudocheilinus octotaenia,46.217721,-9.371242
BR51,Labridae,Pseudocheilinus hexataenia,46.217721,-9.371242
BR51,Labridae,Pseudocheilinus evanidus,46.217721,-9.371242
BR51,Serranidae,Pseudanthias bimaculatus,46.217721,-9.371242
BR51,Serranidae,Plectropomus laevis,46.217721,-9.371242
BR51,Haemulidae,Plectorhinchus playfairi,46.217721,-9.371242
BR51,Blenniidae,Plagiotremus tapeinosoma,46.217721,-9.371242
BR51,Blenniidae,Plagiotremus rhinorhynchos,46.217721,-9.371242
BR51,Mullidae,Parupeneus cyclostomus,46.217721,-9.371242
BR51,Microdesmidae,Nemateleotris magnifica,46.217721,-9.371242
BR51,Ginglymostomatidae,Nebrius ferrugineus,46.217721,-9.371242
BR51,Acanthuridae,Naso elegans,46.217721,-9.371242
BR51,Acanthuridae,Naso annulatus,46.217721,-9.371242
BR51,Balistidae,Melichthys indicus,46.217721,-9.371242
BR51,Lutjanidae,Macolor niger,46.217721,-9.371242
BR51,Lutjanidae,Lutjanus rivulatus,46.217721,-9.371242
BR51,Lutjanidae,Lutjanus monostigma,46.217721,-9.371242
BR51,Lutjanidae,Lutjanus bohar,46.217721,-9.371242
BR51,Labridae,Labropsis xanthonota,46.217721,-9.371242
BR51,Labridae,Labroides dimidiatus,46.217721,-9.371242
BR51,Labridae,Labroides bicolor,46.217721,-9.371242
BR51,Labridae,Hologymnosus doliatus,46.217721,-9.371242
BR51,Chaetodontidae,Hemitaurichthys zoster,46.217721,-9.371242
BR51,Labridae,Hemigymnus fasciatus,46.217721,-9.371242
BR51,Labridae,Halichoeres cosmetus,46.217721,-9.371242
BR51,Serranidae,Gracila albomarginata,46.217721,-9.371242
BR51,Labridae,Gomphosus caeruleus,46.217721,-9.371242
BR51,Serranidae,Epinephelus polyphekadion,46.217721,-9.371242
BR51,Echeneidae,Echeneis naucrates,46.217721,-9.371242
BR51,Serranidae,Dermatolepis striolata,46.217721,-9.371242
BR51,Acanthuridae,Ctenochaetus truncatus,46.217721,-9.371242
BR51,Acanthuridae,Ctenochaetus striatus,46.217721,-9.371242
BR51,Labridae,Coris sp,46.217721,-9.371242
BR51,Pomacentridae,Chromis xanthura,46.217721,-9.371242
BR51,Pomacentridae,Chromis nigrura,46.217721,-9.371242
BR51,Pomacentridae,Chromis fieldi,46.217721,-9.371242
BR51,Scaridae,Chlorurus sordidus,46.217721,-9.371242
BR51,Cheloniidae,Chelonia mydas,46.217721,-9.371242
BR51,Labridae,Cheilinus undulatus,46.217721,-9.371242
BR51,Chaetodontidae,Chaetodon meyeri,46.217721,-9.371242
BR51,Chaetodontidae,Chaetodon lineolatus,46.217721,-9.371242
BR51,Chaetodontidae,Chaetodon interruptus,46.217721,-9.371242
BR51,Chaetodontidae,Chaetodon guttatissimus,46.217721,-9.371242
BR51,Chaetodontidae,Chaetodon auriga,46.217721,-9.371242
BR51,Serranidae,Cephalopholis nigripinnis,46.217721,-9.371242
BR51,Serranidae,Cephalopholis argus,46.217721,-9.371242
BR51,Pomacanthidae,Centropyge multispinis,46.217721,-9.371242
BR51,Carcharhinidae,Carcharhinus melanopterus,46.217721,-9.371242
BR51,Carcharhinidae,Carcharhinus amblyrhynchos,46.217721,-9.371242
BR51,Carangidae,Caranx melampygus,46.217721,-9.371242
BR51,Carangidae,Caranx ignobilis,46.217721,-9.371242
BR51,Carangidae,Carangoides ferdau,46.217721,-9.371242
BR51,Tetraodontidae,Canthigaster valentini,46.217721,-9.371242
BR51,Labridae,Bodianus diana,46.217721,-9.371242
BR51,Labridae,Bodianus axillaris,46.217721,-9.371242
BR51,Balistidae,Balistoides viridescens,46.217721,-9.371242
BR51,Balistidae,Balistapus undulatus,46.217721,-9.371242
BR51,Lutjanidae,Aphareus furca,46.217721,-9.371242
BR51,Labridae,Anampses meleagrides,46.217721,-9.371242
BR51,Labridae,Anampses lineatus,46.217721,-9.371242
BR51,Acanthuridae,Acanthurus thompsoni,46.217721,-9.371242
BR51,Acanthuridae,Acanthurus nigrofuscus,46.217721,-9.371242
BR51,Acanthuridae,Acanthurus nigricauda,46.217721,-9.371242
BR51,Acanthuridae,Acanthurus leucosternon,46.217721,-9.371242
BR52,Zanclidae,Zanclus cornutus,46.221168,-9.371738
BR52,Serranidae,Variola louti,46.221168,-9.371738
BR52,Labridae,Thalassoma hebraicum,46.221168,-9.371738
BR52,Labridae,Thalassoma amblycephalum,46.221168,-9.371738
BR52,Balistidae,Sufflamen chrysopterum,46.221168,-9.371738
BR52,Labridae,Stethojulis albovittata,46.221168,-9.371738
BR52,Scaridae,Scarus rubroviolaceus,46.221168,-9.371738
BR52,Labridae,Pseudocheilinus hexataenia,46.221168,-9.371738
BR52,Pomacentridae,Plectroglyphidodon johnstonianus,46.221168,-9.371738
BR52,Blenniidae,Plagiotremus tapeinosoma,46.221168,-9.371738
BR52,Blenniidae,Plagiotremus rhinorhynchos,46.221168,-9.371738
BR52,Mullidae,Parupeneus macronemus,46.221168,-9.371738
BR52,Mullidae,Parupeneus indicus,46.221168,-9.371738
BR52,Mullidae,Parupeneus barberinus,46.221168,-9.371738
BR52,Pinguipedidae,Parapercis sp,46.221168,-9.371738
BR52,Acanthuridae,Naso elegans,46.221168,-9.371738
BR52,Lethrinidae,Monotaxis grandoculis,46.221168,-9.371738
BR52,Balistidae,Melichthys niger,46.221168,-9.371738
BR52,Lutjanidae,Lutjanus bohar,46.221168,-9.371738
BR52,Labridae,Labroides dimidiatus,46.221168,-9.371738
BR52,Chaetodontidae,Heniochus monoceros,46.221168,-9.371738
BR52,Chaetodontidae,Hemitaurichthys zoster,46.221168,-9.371738
BR52,Labridae,Halichoeres hortulanus,46.221168,-9.371738
BR52,Labridae,Halichoeres cosmetus,46.221168,-9.371738
BR52,Labridae,Gomphosus caeruleus,46.221168,-9.371738
BR52,Acanthuridae,Ctenochaetus striatus,46.221168,-9.371738
BR52,Pomacentridae,Chromis nigrura,46.221168,-9.371738
BR52,Pomacentridae,Chromis fieldi,46.221168,-9.371738
BR52,Scaridae,Chlorurus sordidus,46.221168,-9.371738
BR52,Chaetodontidae,Chaetodon trifasciatus,46.221168,-9.371738
BR52,Chaetodontidae,Chaetodon meyeri,46.221168,-9.371738
BR52,Chaetodontidae,Chaetodon guttatissimus,46.221168,-9.371738
BR52,Chaetodontidae,Chaetodon auriga,46.221168,-9.371738
BR52,Serranidae,Cephalopholis spiloparaea,46.221168,-9.371738
BR52,Serranidae,Cephalopholis sonnerati,46.221168,-9.371738
BR52,Serranidae,Cephalopholis argus,46.221168,-9.371738
BR52,Carcharhinidae,Carcharhinus melanopterus,46.221168,-9.371738
BR52,Carcharhinidae,Carcharhinus amblyrhynchos,46.221168,-9.371738
BR52,Carangidae,Caranx melampygus,46.221168,-9.371738
BR52,Caesionidae,Caesio xanthonota,46.221168,-9.371738
BR52,Labridae,Bodianus bilunulatus,46.221168,-9.371738
BR52,Balistidae,Balistoides viridescens,46.221168,-9.371738
BR52,Balistidae,Balistapus undulatus,46.221168,-9.371738
BR52,Lutjanidae,Aphareus furca,46.221168,-9.371738
BR52,Acanthuridae,Acanthurus nigricauda,46.221168,-9.371738
BR52,Acanthuridae,Acanthurus leucosternon,46.221168,-9.371738
BR52,Acanthuridae,Acanthurus dussumieri,46.221168,-9.371738
BR52,Scaridae, sp,46.221168,-9.371738
BR53,Acanthuridae,Zebrasoma desjardinii,46.254004,-9.367345
BR53,Serranidae,Variola louti,46.254004,-9.367345
BR53,Labridae,Thalassoma hebraicum,46.254004,-9.367345
BR53,Labridae,Thalassoma amblycephalum,46.254004,-9.367345
BR53,Balistidae,Sufflamen bursa,46.254004,-9.367345
BR53,Labridae,Stethojulis interrupta,46.254004,-9.367345
BR53,Labridae,Stethojulis albovittata,46.254004,-9.367345
BR53,Sphyraenidae,Sphyraena barracuda,46.254004,-9.367345
BR53,Carangidae,Scomberoides lysan,46.254004,-9.367345
BR53,Scaridae,Scarus tricolor,46.254004,-9.367345
BR53,Scaridae,Scarus scaber,46.254004,-9.367345
BR53,Scaridae,Scarus psittacus,46.254004,-9.367345
BR53,Pomacanthidae,Pygoplites diacanthus,46.254004,-9.367345
BR53,Labridae,Pseudocheilinus hexataenia,46.254004,-9.367345
BR53,Serranidae,Pseudanthias squamipinnis,46.254004,-9.367345
BR53,Pomacanthidae,Pomacanthus imperator,46.254004,-9.367345
BR53,Pomacentridae,Plectroglyphidodon johnstonianus,46.254004,-9.367345
BR53,Blenniidae,Plagiotremus tapeinosoma,46.254004,-9.367345
BR53,Mullidae,Parupeneus macronemus,46.254004,-9.367345
BR53,Mullidae,Parupeneus indicus,46.254004,-9.367345
BR53,Balistidae,Odonus niger,46.254004,-9.367345
BR53,Acanthuridae,Naso elegans,46.254004,-9.367345
BR53,Acanthuridae,Naso brevirostris,46.254004,-9.367345
BR53,Acanthuridae,Naso brachycentron,46.254004,-9.367345
BR53,Mobulidae,Mobula kuhlii,46.254004,-9.367345
BR53,Balistidae,Melichthys indicus,46.254004,-9.367345
BR53,Lutjanidae,Macolor niger,46.254004,-9.367345
BR53,Lutjanidae,Lutjanus bohar,46.254004,-9.367345
BR53,Lethrinidae,Lethrinus rubrioperculatus,46.254004,-9.367345
BR53,Labridae,Labroides dimidiatus,46.254004,-9.367345
BR53,Labridae,Labroides bicolor,46.254004,-9.367345
BR53,Chaetodontidae,Hemitaurichthys zoster,46.254004,-9.367345
BR53,Labridae,Hemigymnus melapterus,46.254004,-9.367345
BR53,Labridae,Hemigymnus fasciatus,46.254004,-9.367345
BR53,Labridae,Halichoeres hortulanus,46.254004,-9.367345
BR53,Labridae,Halichoeres cosmetus,46.254004,-9.367345
BR53,Labridae,Gomphosus caeruleus,46.254004,-9.367345
BR53,Chaetodontidae,Forcipiger flavissimus,46.254004,-9.367345
BR53,Labridae,Epibulus insidiator,46.254004,-9.367345
BR53,Acanthuridae,Ctenochaetus truncatus,46.254004,-9.367345
BR53,Acanthuridae,Ctenochaetus striatus,46.254004,-9.367345
BR53,Labridae,Coris formosa,46.254004,-9.367345
BR53,Labridae,Coris aygula,46.254004,-9.367345
BR53,Pomacentridae,Chromis nigrura,46.254004,-9.367345
BR53,Pomacentridae,Chromis lepidolepis,46.254004,-9.367345
BR53,Pomacentridae,Chromis fieldi,46.254004,-9.367345
BR53,Scaridae,Chlorurus sordidus,46.254004,-9.367345
BR53,Labridae,Cheilinus undulatus,46.254004,-9.367345
